Release,Filename,LOC,NR,nAuth,locTouched,locAdded,max_locAdded,avg_locAdded,churn,max_churn,avg_churn,chgSetSize,max_chgSetSize,avg_chgSetSize,Buggy
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookKeeper.java,605,6,3,689,302,37,3,-567,19,-94.0,76,20,13,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookieHandle.java,362,5,3,385,253,68,4,104,121,21.0,63,20,13,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/ClientCBWorker.java,133,5,3,76,51,7,2,120,26,24.0,72,20,14,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,53,1,1,5,0,0,0,-5,-5,-5.0,16,16,16,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerHandle.java,833,7,4,671,583,194,7,1494,495,213.0,80,20,11,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerManagementProcessor.java,1253,2,2,1300,1286,1144,68,2416,1272,1208.0,35,20,18,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerRecoveryMonitor.java,239,6,4,68,50,10,2,185,35,31.0,61,20,10,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerSequence.java,59,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumEngine.java,289,5,3,214,124,29,4,49,34,10.0,73,20,15,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumOpMonitor.java,462,5,3,350,163,30,3,-144,-23,-29.0,73,20,15,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieClient.java,418,4,3,301,200,62,4,210,99,53.0,57,20,14,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieProtocol.java,74,1,1,8,7,7,7,6,6,6.0,16,16,16,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieServer.java,191,3,2,28,24,11,2,51,20,17.0,51,20,17,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/NIOServerFactory.java,474,2,2,5,0,0,0,-9,-4,-4.0,21,16,11,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ReadEntryCallback.java,31,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ServerStats.java,124,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/WriteCallback.java,30,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,160,1,1,164,164,164,164,164,164,164.0,16,16,16,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,144,2,2,148,148,143,37,291,148,146.0,36,20,18,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/ClientBase.java,308,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java,154,1,1,20,10,3,1,0,0,0.0,5,5,5,N
5,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/Main.java,48,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,378,1,1,393,393,393,393,393,393,393.0,15,15,15,N
5,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/BookieClientTest.java,197,3,3,36,20,3,1,10,4,3.0,52,20,17,N
5,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/BookieFailureTest.java,370,1,1,385,385,385,385,385,385,385.0,20,20,20,N
5,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/BookieReadWriteTest.java,618,6,3,1078,608,74,7,690,138,115.0,65,20,11,N
5,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/CloseTest.java,280,2,2,327,311,301,52,596,301,298.0,36,20,18,N
5,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/LedgerRecoveryTest.java,324,4,3,121,98,85,9,330,85,83.0,43,20,11,N
5,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/LoopbackClient.java,115,1,1,5,5,3,2,5,5,5.0,16,16,16,N
5,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/NIOServerFactoryTest.java,53,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-fatjar/src/main/java/org/apache/zookeeper/util/FatJarMain.java,122,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/RestMain.java,62,1,1,78,78,78,78,78,78,78.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,99,1,1,110,110,110,110,110,110,110.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,69,1,1,80,80,80,80,80,80,80.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,65,1,1,76,76,76,76,76,76,76.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,34,1,1,41,41,41,41,41,41,41.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,53,1,1,63,63,63,63,63,63,63.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,93,1,1,106,106,106,106,106,106,106.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,63,1,1,72,72,72,72,72,72,72.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/resources/KeeperExceptionMapper.java,76,1,1,86,86,86,86,86,86,86.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java,42,1,1,48,48,48,48,48,48,48.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/resources/ZErrorWriter.java,55,1,1,63,63,63,63,63,63,63.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/main/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,329,1,1,375,375,375,375,375,375,375.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/Base.java,68,1,1,89,89,89,89,89,89,89.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/CreateTest.java,144,1,1,163,163,163,163,163,163,163.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/DeleteTest.java,79,1,1,95,95,95,95,95,95,95.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/ExistsTest.java,66,1,1,79,79,79,79,79,79,79.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/GetChildrenTest.java,122,1,1,139,139,139,139,139,139,139.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/GetTest.java,105,1,1,123,123,123,123,123,123,123.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/RestTestSuite.java,36,1,1,42,42,42,42,42,42,42.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/SetTest.java,135,1,1,155,155,155,155,155,155,155.0,0,0,0,N
5,zookeeper-contrib/zookeeper-contrib-rest/src/test/java/org/apache/zookeeper/server/jersey/WadlTest.java,37,1,1,43,43,43,43,43,43,43.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/BinaryInputArchive.java,128,2,2,5,2,1,1,-1,0,0.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/BinaryOutputArchive.java,140,1,1,9,3,2,1,-3,-3,-3.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/CsvInputArchive.java,205,1,1,6,2,2,1,-2,-2,-2.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/ToStringOutputArchive.java,146,1,1,7,3,3,1,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/Index.java,36,1,1,1,0,0,0,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/InputArchive.java,40,1,1,2,0,0,0,-2,-2,-2.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/OutputArchive.java,43,1,1,1,0,0,0,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/Record.java,29,1,1,1,0,0,0,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/RecordReader.java,89,1,1,5,0,0,0,-5,-5,-5.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/RecordWriter.java,109,1,1,6,1,1,0,-4,-4,-4.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/Utils.java,277,1,1,1,0,0,0,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/XmlInputArchive.java,246,1,1,28,14,5,1,0,0,0.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/XmlOutputArchive.java,246,1,1,21,10,2,1,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/CGenerator.java,87,1,1,27,15,6,2,3,3,3.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/CppGenerator.java,83,1,1,27,15,6,2,3,3,3.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JBoolean.java,40,1,1,1,0,0,0,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JBuffer.java,104,1,1,3,1,1,1,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JByte.java,32,1,1,1,0,0,0,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JCompType.java,51,1,1,2,0,0,0,-2,-2,-2.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JDouble.java,37,1,1,1,0,0,0,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JField.java,95,1,1,1,0,0,0,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JFile.java,77,1,1,25,15,3,2,5,5,5.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JFloat.java,36,1,1,1,0,0,0,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JInt.java,32,1,1,1,0,0,0,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JLong.java,36,1,1,1,0,0,0,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JMap.java,100,1,1,6,4,2,1,2,2,2.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JRecord.java,510,1,1,116,63,16,3,10,10,10.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JString.java,44,1,1,1,0,0,0,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JType.java,137,1,1,1,0,0,0,-1,-1,-1.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JVector.java,103,1,1,4,2,2,1,0,0,0.0,0,0,0,N
5,zookeeper-jute/src/main/java/org/apache/jute/compiler/JavaGenerator.java,54,1,1,19,7,3,1,-5,-5,-5.0,0,0,0,N
5,src/java/main/org/apache/jute/compiler/generated/ParseException.java,197,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,src/java/main/org/apache/jute/compiler/generated/Rcc.java,493,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,src/java/main/org/apache/jute/compiler/generated/RccConstants.java,82,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,src/java/main/org/apache/jute/compiler/generated/RccTokenManager.java,825,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,src/java/main/org/apache/jute/compiler/generated/SimpleCharStream.java,386,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,src/java/main/org/apache/jute/compiler/generated/Token.java,88,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,src/java/main/org/apache/jute/compiler/generated/TokenMgrError.java,137,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/AsyncCallback.java,44,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/ClientCnxn.java,1043,6,2,154,113,17,3,241,72,40.0,0,0,0,Y
5,zookeeper-server/src/main/java/org/apache/zookeeper/ClientWatchManager.java,36,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/CreateMode.java,76,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/Environment.java,92,1,1,2,1,1,1,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/JLineZNodeCompleter.java,75,1,1,84,84,84,84,84,84,84.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/KeeperException.java,592,3,1,67,43,9,2,38,19,13.0,0,0,0,Y
5,zookeeper-server/src/main/java/org/apache/zookeeper/Quotas.java,60,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/ServerAdminClient.java,271,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/StatsTrack.java,92,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/Version.java,69,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/WatchedEvent.java,77,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/Watcher.java,106,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/ZooDefs.java,83,1,1,4,2,1,1,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/ZooKeeper.java,1161,6,2,593,342,19,3,-136,91,-23.0,0,0,0,Y
5,zookeeper-server/src/main/java/org/apache/zookeeper/ZooKeeperMain.java,767,12,2,772,548,188,5,3138,324,262.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/common/PathTrie.java,275,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/common/PathUtils.java,97,1,1,103,103,103,103,103,103,103.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/jmx/CommonNames.java,27,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/jmx/MBeanRegistry.java,186,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/jmx/ManagedUtil.java,61,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/jmx/ZKMBeanInfo.java,34,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/ByteBufferInputStream.java,62,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionBean.java,112,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/ConnectionMXBean.java,66,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataNode.java,124,3,2,36,19,3,1,4,2,1.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTree.java,1066,5,2,179,111,8,2,88,43,18.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTreeBean.java,59,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTreeMXBean.java,45,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/FinalRequestProcessor.java,274,6,2,55,35,5,3,35,15,6.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/LogFormatter.java,66,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/NIOServerCnxn.java,960,7,2,158,117,15,5,348,76,50.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/PrepRequestProcessor.java,489,9,2,94,59,8,2,69,24,8.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/PurgeTxnLog.java,124,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/Request.java,196,1,1,21,21,12,7,21,21,21.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/RequestProcessor.java,34,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/ServerCnxn.java,69,1,1,2,0,0,0,-2,-2,-2.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/ServerConfig.java,84,3,2,133,73,25,7,19,13,6.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/ServerStats.java,121,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/SessionTracker.java,51,1,1,6,5,3,3,4,4,4.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/SessionTrackerImpl.java,215,5,3,80,52,9,3,61,25,12.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/SyncRequestProcessor.java,149,4,2,28,21,18,3,11,14,3.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/TraceFormatter.java,111,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/watch/WatchManager.java,102,1,1,8,5,5,5,2,2,2.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,603,4,2,33,21,5,2,34,10,9.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServerBean.java,106,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,79,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServerMain.java,110,4,2,119,72,23,4,83,25,21.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooTrace.java,72,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/AuthenticationProvider.java,75,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,124,1,1,20,15,7,4,10,10,10.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/IPAuthenticationProvider.java,106,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/ProviderRegistry.java,67,1,1,2,0,0,0,-2,-2,-2.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/FileSnap.java,226,1,1,104,77,37,11,50,50,50.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/FileTxnLog.java,465,3,2,540,273,23,2,12,6,4.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,277,4,2,56,33,7,3,20,10,5.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/SnapShot.java,57,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/TxnLog.java,110,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/persistence/Util.java,308,3,2,57,36,11,4,30,15,10.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/AckRequestProcessor.java,45,2,2,12,10,5,2,8,8,4.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java,832,3,2,361,213,30,6,200,68,67.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/CommitProcessor.java,170,1,1,5,2,2,1,-1,-1,-1.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Election.java,22,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FastLeaderElection.java,641,6,2,316,177,46,6,196,41,33.0,0,0,0,Y
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Follower.java,404,4,2,43,32,9,4,71,21,18.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerBean.java,45,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LearnerHandler.java,414,7,2,82,60,9,3,167,38,24.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerMXBean.java,38,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,95,3,2,9,6,4,2,6,3,2.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,75,1,1,6,5,5,5,4,4,4.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,30,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,225,2,1,3,3,1,1,4,3,2.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Leader.java,626,2,2,74,49,11,2,40,24,20.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderBean.java,48,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java,214,3,2,193,115,33,8,75,37,25.0,32,16,11,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,35,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,28,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderMXBean.java,32,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,154,6,2,33,25,15,2,13,17,2.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LocalPeerBean.java,62,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,61,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,75,5,2,27,17,6,2,17,7,3.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumBean.java,41,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,526,8,2,258,125,8,3,-125,-1,-16.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumMXBean.java,32,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumPeer.java,652,8,2,99,80,17,4,379,61,47.0,0,0,0,Y
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,262,5,2,249,154,28,5,193,59,39.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,137,4,2,205,115,34,5,91,25,23.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumStats.java,64,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/RemotePeerBean.java,40,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,31,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,50,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ServerBean.java,33,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/ServerMXBean.java,31,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/Vote.java,61,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,238,1,1,249,249,249,249,249,249,249.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java,42,1,1,46,46,46,46,46,46,46.0,0,0,0,N
5,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/flexible/QuorumVerifier.java,28,1,1,32,32,32,32,32,32,32.0,0,0,0,N
5,src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.java,116,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,src/java/main/org/apache/zookeeper/server/upgrade/DataTreeV1.java,537,0,0,0,0,0,0,0,0,0.0,0,0,0,N
