bookkeeper,[1, 2, 3],9,61,2,96,2,63,Random Forest,Over Sampling,No,6,0,222,0,1,1,1,1
bookkeeper,[1, 2, 3],9,61,2,96,2,63,Random Forest,SMOTE,No,6,0,222,0,1,1,1,1
bookkeeper,[1, 2, 3],9,61,2,96,2,63,Random Forest,No,Best First,4,2,220,2,0,67,0,67,0,99,0,66
bookkeeper,[1, 2, 3],9,61,2,96,2,63,Random Forest,Under Sampling,Best First,6,47,175,0,0,11,1,0,95,0,16
bookkeeper,[1, 2, 3],9,61,2,96,2,63,Random Forest,Over Sampling,Best First,5,6,216,1,0,45,0,83,0,98,0,57
bookkeeper,[1, 2, 3],9,61,2,96,2,63,Random Forest,SMOTE,Best First,4,2,220,2,0,67,0,67,0,99,0,66
bookkeeper,[1, 2, 3],9,61,2,96,2,63,Naive Bayes,No,No,5,6,216,1,0,45,0,83,0,97,0,57
bookkeeper,[1, 2, 3],9,61,2,96,2,63,Naive Bayes,Under Sampling,No,5,11,211,1,0,31,0,83,0,95,0,43
bookkeeper,[1, 2, 3],9,61,2,96,2,63,Naive Bayes,Over Sampling,No,5,7,215,1,0,42,0,83,0,99,0,54
bookkeeper,[1, 2, 3],9,61,2,96,2,63,Naive Bayes,SMOTE,No,5,7,215,1,0,42,0,83,0,98,0,54
bookkeeper,[1, 2, 3],9,61,2,96,2,63,Naive Bayes,No,Best First,2,6,216,4,0,25,0,33,0,86,0,26
bookkeeper,[1, 2, 3],9,61,2,96,2,63,Naive Bayes,Under Sampling,Best First,4,9,213,2,0,31,0,67,0,87,0,4
bookkeeper,[1, 2, 3],9,61,2,96,2,63,Naive Bayes,Over Sampling,Best First,5,20,202,1,0,2,0,83,0,86,0,29
bookkeeper,[1, 2, 3],9,61,2,96,2,63,Naive Bayes,SMOTE,Best First,2,6,216,4,0,25,0,33,0,86,0,26
bookkeeper,[1, 2, 3],9,61,2,96,2,63,IBk,No,No,6,0,222,0,1,1,1,1
bookkeeper,[1, 2, 3],9,61,2,96,2,63,IBk,Under Sampling,No,6,46,176,0,0,12,1,0,9,0,17
bookkeeper,[1, 2, 3],9,61,2,96,2,63,IBk,Over Sampling,No,6,6,216,0,0,5,1,1,0,65
bookkeeper,[1, 2, 3],9,61,2,96,2,63,IBk,SMOTE,No,6,0,222,0,1,1,1,1
bookkeeper,[1, 2, 3],9,61,2,96,2,63,IBk,No,Best First,4,5,217,2,0,44,0,67,0,93,0,52
bookkeeper,[1, 2, 3],9,61,2,96,2,63,IBk,Under Sampling,Best First,6,48,174,0,0,11,1,0,86,0,16
bookkeeper,[1, 2, 3],9,61,2,96,2,63,IBk,Over Sampling,Best First,4,8,214,2,0,33,0,67,0,91,0,42
bookkeeper,[1, 2, 3],9,61,2,96,2,63,IBk,SMOTE,Best First,4,8,214,2,0,33,0,67,0,92,0,42
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Random Forest,No,No,6,0,272,0,1,1,1,1
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Random Forest,Under Sampling,No,6,36,236,0,0,14,1,1,0,22
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Random Forest,Over Sampling,No,6,0,272,0,1,1,1,1
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Random Forest,SMOTE,No,6,0,272,0,1,1,1,1
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Random Forest,No,Best First,2,9,263,4,0,18,0,33,0,89,0,21
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Random Forest,Under Sampling,Best First,6,48,224,0,0,11,1,0,97,0,17
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Random Forest,Over Sampling,Best First,2,9,263,4,0,18,0,33,0,96,0,21
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Random Forest,SMOTE,Best First,2,11,261,4,0,15,0,33,0,87,0,19
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Naive Bayes,No,No,5,6,266,1,0,45,0,83,0,98,0,58
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Naive Bayes,Under Sampling,No,2,5,267,4,0,29,0,33,0,96,0,29
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Naive Bayes,Over Sampling,No,6,7,265,0,0,46,1,0,99,0,62
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Naive Bayes,SMOTE,No,5,6,266,1,0,45,0,83,0,98,0,58
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Naive Bayes,No,Best First,4,9,263,2,0,31,0,67,0,86,0,4
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Naive Bayes,Under Sampling,Best First,5,25,247,1,0,17,0,83,0,86,0,25
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Naive Bayes,Over Sampling,Best First,5,27,245,1,0,16,0,83,0,86,0,24
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,Naive Bayes,SMOTE,Best First,5,13,259,1,0,28,0,83,0,86,0,4
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,IBk,No,No,6,0,272,0,1,1,1,1
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,IBk,Under Sampling,No,6,152,120,0,0,04,1,0,72,0,03
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,IBk,Over Sampling,No,6,0,272,0,1,1,1,1
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,IBk,SMOTE,No,6,0,272,0,1,1,1,1
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,IBk,No,Best First,1,7,265,5,0,12,0,17,0,88,0,12
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,IBk,Under Sampling,Best First,6,51,221,0,0,11,1,0,9,0,16
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,IBk,Over Sampling,Best First,2,9,263,4,0,18,0,33,0,78,0,21
bookkeeper,[1, 2, 3, 4],13,21,2,87,2,16,IBk,SMOTE,Best First,2,11,261,4,0,15,0,33,0,88,0,19
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Random Forest,No,No,6,0,275,0,1,1,1,1
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Random Forest,Under Sampling,No,6,14,261,0,0,3,1,1,0,44
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Random Forest,Over Sampling,No,6,3,272,0,0,67,1,1,0,79
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Random Forest,SMOTE,No,6,0,275,0,1,1,1,1
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Random Forest,No,Best First,4,0,275,2,1,0,67,0,91,0,8
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Random Forest,Under Sampling,Best First,6,80,195,0,0,07,1,0,93,0,09
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Random Forest,Over Sampling,Best First,5,9,266,1,0,36,0,83,0,98,0,48
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Random Forest,SMOTE,Best First,4,6,269,2,0,4,0,67,0,9,0,49
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Naive Bayes,No,No,5,8,267,1,0,38,0,83,0,98,0,51
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Naive Bayes,Under Sampling,No,2,9,266,4,0,18,0,33,0,95,0,21
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Naive Bayes,Over Sampling,No,5,11,264,1,0,31,0,83,0,99,0,44
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Naive Bayes,SMOTE,No,5,12,263,1,0,29,0,83,0,98,0,42
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Naive Bayes,No,Best First,3,8,267,3,0,27,0,5,0,85,0,33
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Naive Bayes,Under Sampling,Best First,5,32,243,1,0,14,0,83,0,84,0,2
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Naive Bayes,Over Sampling,Best First,5,23,252,1,0,18,0,83,0,85,0,27
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,Naive Bayes,SMOTE,Best First,4,9,266,2,0,31,0,67,0,85,0,4
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,IBk,No,No,6,0,275,0,1,1,1,1
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,IBk,Under Sampling,No,6,148,127,0,0,04,1,0,73,0,04
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,IBk,Over Sampling,No,6,2,273,0,0,75,1,1,0,85
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,IBk,SMOTE,No,6,0,275,0,1,1,1,1
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,IBk,No,Best First,3,7,268,3,0,3,0,5,0,93,0,36
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,IBk,Under Sampling,Best First,6,87,188,0,0,06,1,0,81,0,08
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,IBk,Over Sampling,Best First,4,10,265,2,0,29,0,67,0,9,0,38
bookkeeper,[1, 2, 3, 4, 5],17,6,2,69,2,14,IBk,SMOTE,Best First,4,9,266,2,0,31,0,67,0,93,0,4
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Random Forest,No,No,6,0,275,2,1,0,75,0,85,0,85
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Random Forest,Under Sampling,No,6,20,255,2,0,23,0,75,0,97,0,32
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Random Forest,Over Sampling,No,6,2,273,2,0,75,0,75,0,8,0,74
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Random Forest,SMOTE,No,6,0,275,2,1,0,75,0,78,0,85
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Random Forest,No,Best First,3,1,274,5,0,75,0,38,0,86,0,49
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Random Forest,Under Sampling,Best First,7,27,248,1,0,21,0,88,0,96,0,3
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Random Forest,Over Sampling,Best First,5,4,271,3,0,56,0,62,0,86,0,58
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Random Forest,SMOTE,Best First,6,3,272,2,0,67,0,75,0,86,0,7
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Naive Bayes,No,No,5,9,266,3,0,36,0,62,0,95,0,43
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Naive Bayes,Under Sampling,No,6,21,254,2,0,22,0,75,0,95,0,31
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Naive Bayes,Over Sampling,No,6,19,256,2,0,24,0,75,0,93,0,34
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Naive Bayes,SMOTE,No,5,10,265,3,0,33,0,62,0,95,0,41
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Naive Bayes,No,Best First,3,8,267,5,0,27,0,38,0,86,0,29
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Naive Bayes,Under Sampling,Best First,6,25,250,2,0,19,0,75,0,84,0,28
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Naive Bayes,Over Sampling,Best First,6,24,251,2,0,2,0,75,0,86,0,28
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,Naive Bayes,SMOTE,Best First,4,9,266,4,0,31,0,5,0,86,0,36
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,IBk,No,No,6,0,275,2,1,0,75,0,88,0,85
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,IBk,Under Sampling,No,7,32,243,1,0,18,0,88,0,88,0,26
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,IBk,Over Sampling,No,6,2,273,2,0,75,0,75,0,8,0,74
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,IBk,SMOTE,No,6,0,275,2,1,0,75,0,88,0,85
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,IBk,No,Best First,3,1,274,5,0,75,0,38,0,89,0,49
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,IBk,Under Sampling,Best First,8,59,216,0,0,12,1,0,87,0,17
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,IBk,Over Sampling,Best First,5,5,270,3,0,5,0,62,0,87,0,54
bookkeeper,[1, 2, 3, 4, 5, 6],22,03,2,58,2,83,IBk,SMOTE,Best First,5,3,272,3,0,62,0,62,0,91,0,61
